date,Unnamed: 0,site,code,co,nox,no2,no,o3,so2,pm10,pm2.5,v10,v2.5,nv10,nv2.5,ws,wd,air_temp,latitude,longitude,site_type
2023-06-27 19:00:00,922964,Birmingham A4540 Roadside,BIRR,,90.05052,43.86407,30.12202,31.58195,,19.15,12.241,,,,,3.9,234.9,17.4,52.476145,-1.874978,Urban Traffic
2023-06-27 20:00:00,922965,Birmingham A4540 Roadside,BIRR,,61.40281,29.63324,20.71957,38.51701,,20.425,12.547,,,,,3.8,241.8,17.1,52.476145,-1.874978,Urban Traffic
2023-06-27 21:00:00,922966,Birmingham A4540 Roadside,BIRR,,57.91933,28.45646,19.21518,34.47572,,20.675,12.146,,,,,4.1,257.3,16.6,52.476145,-1.874978,Urban Traffic
2023-06-27 22:00:00,922967,Birmingham A4540 Roadside,BIRR,,65.87414,30.95907,22.77102,27.14152,,21.25,11.816,,,,,3.7,256.2,16.5,52.476145,-1.874978,Urban Traffic
2023-06-27 23:00:00,922968,Birmingham A4540 Roadside,BIRR,,42.94557,20.92706,14.3601,30.68389,,18.475,9.528,,,,,3.7,259.4,16.5,52.476145,-1.874978,Urban Traffic
2023-06-28 00:00:00,922969,Birmingham A4540 Roadside,BIRR,,37.93368,17.79907,13.13145,33.86038,,12.85,7.382,,,,,3.6,247.7,16.7,52.476145,-1.874978,Urban Traffic
2023-06-28 01:00:00,922970,Birmingham A4540 Roadside,BIRR,,19.27891,10.81958,5.51703,40.11357,,11.675,7.453,,,,,3.4,242.2,16.5,52.476145,-1.874978,Urban Traffic
2023-06-28 02:00:00,922971,Birmingham A4540 Roadside,BIRR,,13.99108,5.9687,5.23206,42.50841,,11.025,7.877,,,,,3.3,246.5,16.4,52.476145,-1.874978,Urban Traffic
2023-06-28 03:00:00,922972,Birmingham A4540 Roadside,BIRR,,28.29423,13.03597,9.95118,37.16991,,11.575,7.571,,,,,3.2,241.2,16.2,52.476145,-1.874978,Urban Traffic
2023-06-28 04:00:00,922973,Birmingham A4540 Roadside,BIRR,,42.33731,20.10535,14.49931,24.74668,,11.775,7.099,,,,,3.2,240.6,16.1,52.476145,-1.874978,Urban Traffic
2023-06-28 05:00:00,922974,Birmingham A4540 Roadside,BIRR,,69.95539,27.95586,27.39138,20.00689,,29.75,8.208,,,,,3.2,239.3,16.1,52.476145,-1.874978,Urban Traffic
2023-06-28 06:00:00,922975,Birmingham A4540 Roadside,BIRR,,85.09072,34.2823,33.13639,16.96345,,32.875,8.514,,,,,3.4,240.4,16.5,52.476145,-1.874978,Urban Traffic
2023-06-28 07:00:00,922976,Birmingham A4540 Roadside,BIRR,,71.46372,30.0934,26.98102,20.55571,,18.375,6.934,,,,,3.5,236.7,17.0,52.476145,-1.874978,Urban Traffic
2023-06-28 08:00:00,922977,Birmingham A4540 Roadside,BIRR,,65.32637,21.70139,28.45147,20.95485,,19.625,6.156,,,,,3.7,239.8,17.8,52.476145,-1.874978,Urban Traffic
2023-06-28 09:00:00,922978,Birmingham A4540 Roadside,BIRR,,50.76317,18.83094,20.82566,26.44303,,13.3,4.269,,,,,3.7,244.9,18.9,52.476145,-1.874978,Urban Traffic
2023-06-28 10:00:00,922979,Birmingham A4540 Roadside,BIRR,,49.04679,17.90107,20.31271,30.23486,,13.2,4.08,,,,,3.4,241.8,19.6,52.476145,-1.874978,Urban Traffic
2023-06-28 11:00:00,922980,Birmingham A4540 Roadside,BIRR,,39.32065,14.57186,16.14074,38.86626,,18.6,7.5,,,,,3.8,219.6,19.4,52.476145,-1.874978,Urban Traffic
2023-06-28 12:00:00,922981,Birmingham A4540 Roadside,BIRR,,53.83184,22.84343,20.21012,40.5626,,20.425,9.528,,,,,4.1,212.5,19.3,52.476145,-1.874978,Urban Traffic
2023-06-28 13:00:00,922982,Birmingham A4540 Roadside,BIRR,,52.06345,24.16864,18.19253,36.5712,,18.175,8.16,,,,,4.5,216.2,20.0,52.476145,-1.874978,Urban Traffic
2023-06-28 14:00:00,922983,Birmingham A4540 Roadside,BIRR,,51.12725,21.97402,19.01324,32.72948,,13.45,4.953,,,,,4.5,220.4,19.9,52.476145,-1.874978,Urban Traffic
2023-06-28 15:00:00,922984,Birmingham A4540 Roadside,BIRR,,81.18986,32.4788,31.76853,28.68819,,11.625,5.047,,,,,4.1,223.8,19.9,52.476145,-1.874978,Urban Traffic
2023-06-28 16:00:00,922985,Birmingham A4540 Roadside,BIRR,,67.66689,28.70852,25.40798,28.6383,,16.3,8.326,,,,,4.0,227.9,19.2,52.476145,-1.874978,Urban Traffic
2023-06-28 17:00:00,922986,Birmingham A4540 Roadside,BIRR,,69.12321,30.05997,25.47638,22.75098,,15.775,8.844,,,,,3.7,241.0,18.5,52.476145,-1.874978,Urban Traffic
2023-06-28 18:00:00,922987,Birmingham A4540 Roadside,BIRR,,46.91432,25.5213,13.95216,25.09593,,9.4,4.575,,,,,2.9,259.4,18.0,52.476145,-1.874978,Urban Traffic
2023-06-28 19:00:00,922988,Birmingham A4540 Roadside,BIRR,,32.55916,24.69408,5.12947,41.51056,,4.025,2.311,,,,,2.8,259.7,17.5,52.476145,-1.874978,Urban Traffic
2023-06-28 20:00:00,922989,Birmingham A4540 Roadside,BIRR,,35.83588,27.9708,5.12947,40.51271,,5.625,3.679,,,,,2.9,249.3,17.1,52.476145,-1.874978,Urban Traffic
2023-06-28 21:00:00,922990,Birmingham A4540 Roadside,BIRR,,41.55714,30.38873,7.28385,48.39573,,8.525,5.401,,,,,2.8,262.8,16.7,52.476145,-1.874978,Urban Traffic
2023-06-28 22:00:00,922991,Birmingham A4540 Roadside,BIRR,,42.33731,32.79435,6.22376,52.28734,,9.2,5.448,,,,,2.9,298.7,16.0,52.476145,-1.874978,Urban Traffic
2023-06-28 23:00:00,922992,Birmingham A4540 Roadside,BIRR,,46.96633,29.61072,11.31903,43.2568,,9.8,5.684,,,,,3.5,320.2,14.9,52.476145,-1.874978,Urban Traffic
2023-06-29 00:00:00,922993,Birmingham A4540 Roadside,BIRR,,32.81401,24.14348,5.65477,40.57923,,11.575,8.137,,,,,2.9,333.5,13.2,52.476145,-1.874978,Urban Traffic
2023-06-29 01:00:00,922994,Birmingham A4540 Roadside,BIRR,,15.95607,12.38997,2.32575,44.63716,,10.675,6.58,,,,,3.3,331.5,13.0,52.476145,-1.874978,Urban Traffic
2023-06-29 02:00:00,922995,Birmingham A4540 Roadside,BIRR,,17.06606,12.71331,2.83879,50.39143,,9.6,6.392,,,,,3.8,334.9,12.6,52.476145,-1.874978,Urban Traffic
2023-06-29 03:00:00,922996,Birmingham A4540 Roadside,BIRR,,18.78307,14.06323,3.0782,50.04218,,11.875,8.302,,,,,3.1,329.7,11.6,52.476145,-1.874978,Urban Traffic
2023-06-29 04:00:00,922997,Birmingham A4540 Roadside,BIRR,,37.46208,20.31331,11.18413,42.45852,,14.6,10.024,,,,,3.6,330.2,11.3,52.476145,-1.874978,Urban Traffic
2023-06-29 05:00:00,922998,Birmingham A4540 Roadside,BIRR,,53.33143,28.52603,16.17766,33.82712,,14.7,8.774,,,,,3.8,327.7,11.8,52.476145,-1.874978,Urban Traffic
2023-06-29 06:00:00,922999,Birmingham A4540 Roadside,BIRR,,62.80101,30.07676,21.3422,32.77937,,13.225,6.486,,,,,3.5,328.1,12.9,52.476145,-1.874978,Urban Traffic
2023-06-29 07:00:00,923000,Birmingham A4540 Roadside,BIRR,,35.48491,19.48989,10.43168,41.76002,,11.075,5.401,,,,,3.6,339.5,15.2,52.476145,-1.874978,Urban Traffic
2023-06-29 08:00:00,923001,Birmingham A4540 Roadside,BIRR,,40.47986,20.60407,12.96265,42.5583,,11.175,5.212,,,,,4.5,350.6,17.1,52.476145,-1.874978,Urban Traffic
2023-06-29 09:00:00,923002,Birmingham A4540 Roadside,BIRR,,34.54836,17.13738,11.35514,51.93809,,11.95,3.892,,,,,4.6,343.5,17.8,52.476145,-1.874978,Urban Traffic
2023-06-29 10:00:00,923003,Birmingham A4540 Roadside,BIRR,,41.15625,19.34009,14.22813,53.8839,,11.475,4.269,,,,,4.3,335.0,19.0,52.476145,-1.874978,Urban Traffic
2023-06-29 11:00:00,923004,Birmingham A4540 Roadside,BIRR,,48.44055,23.42538,16.31447,53.33508,,10.8,4.08,,,,,4.4,324.7,19.5,52.476145,-1.874978,Urban Traffic
2023-06-29 12:00:00,923005,Birmingham A4540 Roadside,BIRR,,42.97733,20.53185,14.63856,60.27014,,10.025,3.467,,,,,4.5,321.9,19.7,52.476145,-1.874978,Urban Traffic
2023-06-29 13:00:00,923006,Birmingham A4540 Roadside,BIRR,,37.61817,19.89254,11.56036,64.01208,,8.35,3.255,,,,,4.2,322.4,19.7,52.476145,-1.874978,Urban Traffic
2023-06-29 14:00:00,923007,Birmingham A4540 Roadside,BIRR,,37.14989,21.15487,10.43168,62.81466,,8.625,3.255,,,,,3.5,331.7,18.3,52.476145,-1.874978,Urban Traffic
2023-06-29 15:00:00,923008,Birmingham A4540 Roadside,BIRR,,46.51541,24.59436,14.29654,64.26154,,7.95,3.255,,,,,2.6,327.3,16.1,52.476145,-1.874978,Urban Traffic
2023-06-29 16:00:00,923009,Birmingham A4540 Roadside,BIRR,,36.57756,21.47406,9.85025,63.11401,,8.45,3.349,,,,,2.5,304.3,15.7,52.476145,-1.874978,Urban Traffic
2023-06-29 17:00:00,923010,Birmingham A4540 Roadside,BIRR,,47.08775,25.58624,14.02292,59.62154,,8.95,3.373,,,,,2.9,317.7,15.7,52.476145,-1.874978,Urban Traffic
2023-06-29 18:00:00,923011,Birmingham A4540 Roadside,BIRR,,27.9925,17.39907,6.90885,64.36133,,9.35,3.561,,,,,2.2,327.4,16.0,52.476145,-1.874978,Urban Traffic
2023-06-29 19:00:00,923012,Birmingham A4540 Roadside,BIRR,,35.90116,25.41262,6.84045,55.63014,,9.875,4.269,,,,,2.0,307.9,14.0,52.476145,-1.874978,Urban Traffic
2023-06-29 20:00:00,923013,Birmingham A4540 Roadside,BIRR,,68.57642,42.72216,16.86171,39.01594,,9.65,3.986,,,,,2.1,269.9,12.3,52.476145,-1.874978,Urban Traffic
2023-06-29 21:00:00,923014,Birmingham A4540 Roadside,BIRR,,74.35182,47.50116,17.51155,35.47357,,10.3,4.41,,,,,2.6,272.4,11.5,52.476145,-1.874978,Urban Traffic
2023-06-29 22:00:00,923015,Birmingham A4540 Roadside,BIRR,,53.53955,30.46476,15.04899,44.30454,,9.4,4.057,,,,,2.6,277.2,10.8,52.476145,-1.874978,Urban Traffic
2023-06-29 23:00:00,923016,Birmingham A4540 Roadside,BIRR,,69.04469,37.47418,20.58975,31.08303,,12.25,5.708,,,,,2.2,259.3,9.9,52.476145,-1.874978,Urban Traffic
2023-06-22 00:00:00,968473,Birmingham Ladywood,BMLD,,23.55154,22.69068,0.56144,32.72948,0.56655,9.825,7.193,,,,,0.9,305.1,12.6,52.481346,-1.918235,Urban Background
2023-06-22 01:00:00,968474,Birmingham Ladywood,BMLD,,17.69823,17.06391,0.41369,41.0449,0.56655,9.3,6.462,,,,,1.6,310.9,12.0,52.481346,-1.918235,Urban Background
2023-06-22 02:00:00,968475,Birmingham Ladywood,BMLD,,7.6508,7.10709,0.35459,48.99444,0.54631,7.5,4.717,,,,,1.5,332.2,11.8,52.481346,-1.918235,Urban Background
2023-06-22 03:00:00,968476,Birmingham Ladywood,BMLD,,13.96501,12.92291,0.67964,35.67314,0.66771,10.025,5.849,,,,,1.7,343.2,11.8,52.481346,-1.918235,Urban Background
2023-06-22 04:00:00,968477,Birmingham Ladywood,BMLD,,19.40352,17.36464,1.32973,28.18926,0.42491,13.0,8.113,,,,,1.9,345.2,11.6,52.481346,-1.918235,Urban Background
2023-06-22 05:00:00,968478,Birmingham Ladywood,BMLD,,27.42303,21.12514,4.10738,23.64905,0.54631,15.8,9.741,,,,,2.1,2.5,12.1,52.481346,-1.918235,Urban Background
2023-06-22 06:00:00,968479,Birmingham Ladywood,BMLD,,30.60318,19.77443,7.06233,25.9441,0.48561,15.65,9.269,,,,,1.6,4.0,12.5,52.481346,-1.918235,Urban Background
2023-06-22 07:00:00,968480,Birmingham Ladywood,BMLD,,25.0264,17.05209,5.20071,39.11572,0.36421,13.075,7.571,,,,,1.3,353.9,15.8,52.481346,-1.918235,Urban Background
2023-06-22 08:00:00,968481,Birmingham Ladywood,BMLD,,21.52362,14.99919,4.25513,51.28949,0.72842,12.05,7.406,,,,,1.1,4.3,19.6,52.481346,-1.918235,Urban Background
2023-06-22 09:00:00,968482,Birmingham Ladywood,BMLD,,18.29739,13.72122,2.9845,61.96649,0.48561,13.0,7.429,,,,,0.6,325.0,21.4,52.481346,-1.918235,Urban Background
2023-06-22 10:00:00,968483,Birmingham Ladywood,BMLD,,15.62422,12.45262,2.06846,72.14456,0.30351,11.8,6.627,,,,,1.0,303.5,21.8,52.481346,-1.918235,Urban Background
2023-06-22 11:00:00,968484,Birmingham Ladywood,BMLD,,18.43565,16.0343,1.56612,69.50025,0.48561,14.525,7.689,,,,,0.7,355.3,22.8,52.481346,-1.918235,Urban Background
2023-06-22 12:00:00,968485,Birmingham Ladywood,BMLD,,16.59209,14.14542,1.59567,74.93854,0.30351,9.1,6.321,,,,,1.0,345.2,23.6,52.481346,-1.918235,Urban Background
2023-06-22 13:00:00,968486,Birmingham Ladywood,BMLD,,13.64238,11.37695,1.47747,86.76306,0.48561,9.275,5.59,,,,,1.7,316.6,21.4,52.481346,-1.918235,Urban Background
2023-06-22 14:00:00,968487,Birmingham Ladywood,BMLD,,19.35743,15.55152,2.48216,86.06456,0.42491,10.0,6.085,,,,,2.1,310.9,21.1,52.481346,-1.918235,Urban Background
2023-06-22 15:00:00,968488,Birmingham Ladywood,BMLD,,12.85887,10.72936,1.38883,92.65037,0.42491,12.2,7.359,,,,,1.8,356.8,20.9,52.481346,-1.918235,Urban Background
2023-06-22 16:00:00,968489,Birmingham Ladywood,BMLD,,11.61446,10.30051,0.85694,95.89339,0.60701,9.9,6.297,,,,,1.2,108.0,20.0,52.481346,-1.918235,Urban Background
2023-06-22 17:00:00,968490,Birmingham Ladywood,BMLD,,9.54045,8.27181,0.82739,96.34242,0.78912,9.3,5.708,,,,,1.2,352.6,21.8,52.481346,-1.918235,Urban Background
2023-06-22 18:00:00,968491,Birmingham Ladywood,BMLD,,9.67872,8.72724,0.62054,97.44005,0.91052,8.75,5.283,,,,,1.2,4.3,20.9,52.481346,-1.918235,Urban Background
2023-06-22 19:00:00,968492,Birmingham Ladywood,BMLD,,16.86862,15.87183,0.65009,87.86069,0.54631,9.825,6.226,,,,,0.6,40.3,18.5,52.481346,-1.918235,Urban Background
2023-06-22 20:00:00,968493,Birmingham Ladywood,BMLD,,20.14095,19.50663,0.41369,84.41811,0.2428,10.275,6.439,,,,,1.8,350.7,17.0,52.481346,-1.918235,Urban Background
2023-06-22 21:00:00,968494,Birmingham Ladywood,BMLD,,28.52917,26.89806,1.06378,71.34628,0.2428,8.5,5.825,,,,,2.6,345.8,15.4,52.481346,-1.918235,Urban Background
2023-06-22 22:00:00,968495,Birmingham Ladywood,BMLD,,42.67853,40.9115,1.15243,49.2439,0.36421,11.675,7.524,,,,,2.5,347.3,14.4,52.481346,-1.918235,Urban Background
2023-06-22 23:00:00,968496,Birmingham Ladywood,BMLD,,50.26788,42.77686,4.88551,33.87701,0.42491,11.05,8.019,,,,,2.4,346.7,13.6,52.481346,-1.918235,Urban Background
2023-06-23 00:00:00,968497,Birmingham Ladywood,BMLD,,12.36909,11.4757,0.58266,10.64373,0.80913,17.925,11.014,,,,,1.8,307.8,12.1,52.481346,-1.918235,Urban Background
2023-06-23 01:00:00,968498,Birmingham Ladywood,BMLD,,37.47967,36.16542,0.85713,23.81535,0.89005,16.975,11.014,,,,,1.8,306.1,11.3,52.481346,-1.918235,Urban Background
2023-06-23 02:00:00,968499,Birmingham Ladywood,BMLD,,25.67795,24.86221,0.53201,30.43443,0.78891,15.9,10.613,,,,,2.5,313.2,11.1,52.481346,-1.918235,Urban Background
2023-06-23 03:00:00,968500,Birmingham Ladywood,BMLD,,28.53618,26.36087,1.4187,27.2912,0.72822,17.05,10.802,,,,,1.7,322.5,10.8,52.481346,-1.918235,Urban Background
2023-06-23 04:00:00,968501,Birmingham Ladywood,BMLD,,56.19645,36.07486,13.12296,19.40818,0.84959,14.225,9.623,,,,,1.2,303.5,10.7,52.481346,-1.918235,Urban Background
2023-06-23 05:00:00,968502,Birmingham Ladywood,BMLD,,31.76321,27.77515,2.60095,33.37808,0.84959,13.125,8.396,,,,,1.3,253.6,10.2,52.481346,-1.918235,Urban Background
2023-06-23 06:00:00,968503,Birmingham Ladywood,BMLD,,32.27032,26.96801,3.45808,36.17206,0.66754,10.575,6.604,,,,,1.4,244.8,10.6,52.481346,-1.918235,Urban Background
2023-06-23 07:00:00,968504,Birmingham Ladywood,BMLD,,20.7452,16.6665,2.66006,52.5867,0.36411,9.475,5.873,,,,,1.7,239.3,13.2,52.481346,-1.918235,Urban Background
2023-06-23 08:00:00,968505,Birmingham Ladywood,BMLD,,18.53238,14.27241,2.77829,55.77982,0.4248,8.225,5.802,,,,,2.8,255.2,14.6,52.481346,-1.918235,Urban Background
2023-06-23 09:00:00,968506,Birmingham Ladywood,BMLD,,8.20588,5.89462,1.50737,66.10756,0.36411,8.175,4.906,,,,,2.6,254.4,16.0,52.481346,-1.918235,Urban Background
2023-06-23 10:00:00,968507,Birmingham Ladywood,BMLD,,6.82287,4.82884,1.30047,66.85595,0.24274,7.15,4.929,,,,,3.0,236.2,17.6,52.481346,-1.918235,Urban Background
2023-06-23 11:00:00,968508,Birmingham Ladywood,BMLD,,7.05337,5.14998,1.24136,67.8538,0.30343,7.05,4.41,,,,,3.3,216.1,18.9,52.481346,-1.918235,Urban Background
2023-06-23 12:00:00,968509,Birmingham Ladywood,BMLD,,5.53205,4.17249,0.88669,72.89294,0.30343,6.875,4.505,,,,,3.7,211.0,19.7,52.481346,-1.918235,Urban Background
2023-06-23 13:00:00,968510,Birmingham Ladywood,BMLD,,6.13136,4.5452,1.03447,78.38112,0.4248,9.6,6.368,,,,,4.3,216.8,20.6,52.481346,-1.918235,Urban Background
2023-06-23 14:00:00,968511,Birmingham Ladywood,BMLD,,8.11368,5.93837,1.4187,78.68047,0.30343,10.2,5.967,,,,,4.9,229.6,20.8,52.481346,-1.918235,Urban Background
2023-06-23 15:00:00,968512,Birmingham Ladywood,BMLD,,7.79098,6.1595,1.06402,73.04262,0.36411,7.825,4.693,,,,,3.9,235.3,18.5,52.481346,-1.918235,Urban Background
2023-06-23 16:00:00,968513,Birmingham Ladywood,BMLD,,8.98959,7.22215,1.15269,70.34843,0.36411,7.175,4.481,,,,,3.3,223.8,17.8,52.481346,-1.918235,Urban Background
2023-06-23 17:00:00,968514,Birmingham Ladywood,BMLD,,14.47554,12.48151,1.30047,63.8624,0.48548,8.75,5.024,,,,,2.8,219.1,17.4,52.481346,-1.918235,Urban Background
2023-06-23 18:00:00,968515,Birmingham Ladywood,BMLD,,17.19547,14.74825,1.59604,62.46541,0.48548,9.95,5.519,,,,,2.1,212.4,17.0,52.481346,-1.918235,Urban Background
2023-06-23 19:00:00,968516,Birmingham Ladywood,BMLD,,14.93655,13.30507,1.06402,64.96004,0.4248,9.875,5.66,,,,,3.0,202.1,16.9,52.481346,-1.918235,Urban Background
2023-06-23 20:00:00,968517,Birmingham Ladywood,BMLD,,10.1421,9.37168,0.50246,71.39617,0.24274,10.425,5.542,,,,,2.9,212.5,16.4,52.481346,-1.918235,Urban Background
2023-06-23 21:00:00,968518,Birmingham Ladywood,BMLD,,10.1882,9.14587,0.67979,67.65423,0.36411,9.825,5.236,,,,,3.1,208.0,15.5,52.481346,-1.918235,Urban Background
2023-06-23 22:00:00,968519,Birmingham Ladywood,BMLD,,9.9116,9.27713,0.41379,60.36993,0.48548,8.425,4.623,,,,,2.7,210.5,14.8,52.481346,-1.918235,Urban Background
2023-06-23 23:00:00,968520,Birmingham Ladywood,BMLD,,18.80898,13.68795,3.33985,49.34368,0.4248,7.9,4.458,,,,,2.6,230.9,14.0,52.481346,-1.918235,Urban Background
2023-06-24 00:00:00,968521,Birmingham Ladywood,BMLD,,6.50176,6.13913,0.2365,52.81953,0.32357,7.775,4.481,,,,,3.3,219.4,14.5,52.481346,-1.918235,Urban Background
2023-06-24 01:00:00,968522,Birmingham Ladywood,BMLD,,4.38062,4.06332,0.20694,53.48476,0.08089,8.1,4.976,,,,,3.5,219.5,14.2,52.481346,-1.918235,Urban Background
2023-06-24 02:00:00,968523,Birmingham Ladywood,BMLD,,2.85893,2.54163,0.20694,54.73207,0.24268,10.35,5.495,,,,,3.9,223.4,14.3,52.481346,-1.918235,Urban Background
2023-06-24 03:00:00,968524,Birmingham Ladywood,BMLD,,3.59672,3.32474,0.17738,52.98584,0.06067,9.725,5.896,,,,,3.6,231.9,14.1,52.481346,-1.918235,Urban Background
2023-06-24 04:00:00,968525,Birmingham Ladywood,BMLD,,4.51895,3.975,0.35476,48.04648,0.24268,9.575,6.203,,,,,3.2,237.1,13.8,52.481346,-1.918235,Urban Background
